0063.0007.0010,125942000,Terreno,COUNTRY,VICENTE MACHADO,2036,0007,0010,0,63,BOA VISTA VILA
0063.0007.012B,125944100,Terreno,COUNTRY,VICENTE MACHADO,2098,0007,012B,0,63,BOA VISTA VILA
0063.0008.0009,125953000,Terreno,COUNTRY,VOLUNTARIOS DA PATRIA,2109,0008,0009,0,63,BOA VISTA VILA
0063.0008.0010,125954000,Terreno,COUNTRY,VOLUNTARIOS DA PATRIA,2095,0008,0010,0,63,BOA VISTA VILA
0063.0008.0019,125956000,Terreno,COUNTRY,VICENTE MACHADO,1944,0008,0019,0,63,BOA VISTA VILA
0063.0008.0020,125957000,Terreno,COUNTRY,VICENTE MACHADO,1960,0008,0020,0,63,BOA VISTA VILA
0063.0008.008C,125952500,Terreno,COUNTRY,VOLUNTARIOS DA PATRIA,2135,0008,008C,0,63,BOA VISTA VILA
0063.0008.008D,125952800,Terreno,COUNTRY,VOLUNTARIOS DA PATRIA,2123,0008,008D,0,63,BOA VISTA VILA
0063.000A.0004,126226040,Terreno,CENTRO LOTEAMENTO,LONDRINA,1919,000A,0004,0,63,BOA VISTA VILA
0063.000A.0005,126226050,Terreno,CENTRO LOTEAMENTO,LONDRINA,1905,000A,0005,0,63,BOA VISTA VILA
0063.000A.0013,126226130,Terreno,CENTRO LOTEAMENTO,ANTONINA,1852,000A,0013,0,63,BOA VISTA VILA
0063.000A.0014,126226140,Terreno,CENTRO LOTEAMENTO,ANTONINA,1866,000A,0014,0,63,BOA VISTA VILA
0063.000A.0018,126226180,Terreno,CENTRO LOTEAMENTO,ANTONINA,1924,000A,0018,0,63,BOA VISTA VILA
0063.000A.001A,126226010,Terreno,CENTRO LOTEAMENTO,LONDRINA,1933,000A,001A,0,63,BOA VISTA VILA
0063.000A.001F,126226035,Terreno,CENTRO LOTEAMENTO,OLAVO BILAC,1676,000A,001F,0,63,BOA VISTA VILA
0063.000A.001G,126226190,Terreno,CENTRO LOTEAMENTO,OLAVO BILAC,1684,000A,001G,0,63,BOA VISTA VILA
0063.000A.001H,126226195,Terreno,CENTRO LOTEAMENTO,OLAVO BILAC,1692,000A,001H,0,63,BOA VISTA VILA
0063.000A.001I,126226200,Terreno,CENTRO LOTEAMENTO,OLAVO BILAC,1706,000A,001I,0,63,BOA VISTA VILA
0063.000A.009A,126226080,Terreno,CENTRO LOTEAMENTO,VICENTE MACHADO,0,000A,009A,0,63,BOA VISTA VILA
0063.000A.009B,126226090,Terreno,CENTRO LOTEAMENTO,VICENTE MACHADO,1695,000A,009B,0,63,BOA VISTA VILA
0063.000A.010A,126226085,Terreno,REGIÃO DO LAGO,VICENTE MACHADO,0,000A,010A,0,63,BOA VISTA VILA
0063.000B.019A,126226395,Terreno,CENTRO LOTEAMENTO,OLAVO BILAC,1556,000B,019A,0,63,BOA VISTA VILA
0063.0013.019A,126011000,Terreno,COUNTRY,PEDRO IVO,1956,0013,019A,0,63,BOA VISTA VILA
0063.0014.0003,126017000,Terreno,CENTRO LOTEAMENTO,LONDRINA,1663,0014,0003,0,63,BOA VISTA VILA
0063.0014.0015,126029000,Terreno,CENTRO LOTEAMENTO,ANTONINA,1610,0014,0015,0,63,BOA VISTA VILA
0063.0014.0017,126031000,Terreno,CENTRO LOTEAMENTO,ANTONINA,1638,0014,0017,0,63,BOA VISTA VILA
0063.0015.0008,126043000,Terreno,CENTRO LOTEAMENTO,LONDRINA,1459,0015,0008,0,63,BOA VISTA VILA
0063.0015.0015,126050000,Terreno,CENTRO LOTEAMENTO,ANTONINA,1476,0015,0015,0,63,BOA VISTA VILA
0063.0015.0018,126053000,Terreno,CENTRO LOTEAMENTO,ANTONINA,1520,0015,0018,0,63,BOA VISTA VILA
0063.0015.0019,126054000,Terreno,CENTRO LOTEAMENTO,PEDRO IVO,1826,0015,0019,0,63,BOA VISTA VILA
0063.0019.0007,126087000,Terreno,CENTRO LOTEAMENTO,ANTONINA,1567,0019,0007,0,63,BOA VISTA VILA
0063.0019.0008,126088000,Terreno,CENTRO LOTEAMENTO,ANTONINA,1553,0019,0008,0,63,BOA VISTA VILA
0063.0021.0009,126110000,Terreno,CENTRO LOTEAMENTO,RAFAEL PICOLI,1389,0021,0009,0,63,BOA VISTA VILA
0063.0024.0010,126132000,Terreno,CENTRO LOTEAMENTO,ANTONINA,2058,0024,0010,0,63,BOA VISTA VILA
0063.0025.0005,126139000,Terreno,CENTRO LOTEAMENTO,ANTONINA,1999,0025,0005,0,63,BOA VISTA VILA
0063.0025.0006,126140000,Terreno,CENTRO LOTEAMENTO,ANTONINA,1985,0025,0006,0,63,BOA VISTA VILA
0063.0025.0016,126149000,Terreno,CENTRO LOTEAMENTO,MINAS GERAIS,1944,0025,0016,0,63,BOA VISTA VILA
0063.0026.0004,126155000,Terreno,CENTRO LOTEAMENTO,LONDRINA,1785,0026,0004,0,63,BOA VISTA VILA
0063.0026.0010,126161000,Terreno,CENTRO LOTEAMENTO,VOLUNTARIOS DA PATRIA,1835,0026,0010,0,63,BOA VISTA VILA
0063.0026.0012,126163000,Terreno,CENTRO LOTEAMENTO,ANTONINA,1704,0026,0012,0,63,BOA VISTA VILA
0063.0026.0013,126164000,Terreno,CENTRO LOTEAMENTO,ANTONINA,1718,0026,0013,0,63,BOA VISTA VILA
0063.0027.0006,126176000,Terreno,CENTRO LOTEAMENTO,ANTONINA,1715,0027,0006,0,63,BOA VISTA VILA
0063.0027.0007,126177000,Terreno,CENTRO LOTEAMENTO,ANTONINA,1701,0027,0007,0,63,BOA VISTA VILA
0063.0027.0020,126190000,Terreno,CENTRO LOTEAMENTO,VICENTE MACHADO,1570,0027,0020,0,63,BOA VISTA VILA
0063.0027.004A,126173000,Terreno,CENTRO LOTEAMENTO,ANTONINA,1757,0027,004A,0,63,BOA VISTA VILA
0063.002R.0005,126220000,Terreno,CENTRO LOTEAMENTO,LONDRINA,2041,002R,0005,0,63,BOA VISTA VILA
0063.0030.0009,126204000,Terreno,COUNTRY,VOLUNTARIOS DA PATRIA,1968,0030,0009,0,63,BOA VISTA VILA
0063.0030.0011,126206000,Terreno,COUNTRY,VOLUNTARIOS DA PATRIA,1956,0030,0011,0,63,BOA VISTA VILA
0063.0030.0013,126208000,Terreno,COUNTRY,VOLUNTARIOS DA PATRIA,1942,0030,0013,0,63,BOA VISTA VILA
0063.0030.0015,126210000,Terreno,COUNTRY,VOLUNTARIOS DA PATRIA,1930,0030,0015,0,63,BOA VISTA VILA
0063.0030.0016,126211000,Terreno,COUNTRY,PEDRO IVO,1949,0030,0016,0,63,BOA VISTA VILA
0063.0030.0017,126212000,Terreno,COUNTRY,VOLUNTARIOS DA PATRIA,1916,0030,0017,0,63,BOA VISTA VILA
0063.0030.0018,126213000,Terreno,COUNTRY,PEDRO IVO,1937,0030,0018,0,63,BOA VISTA VILA
0063.0030.0019,126214000,Terreno,COUNTRY,VOLUNTARIOS DA PATRIA,1904,0030,0019,0,63,BOA VISTA VILA
0063.0030.0020,126215000,Terreno,COUNTRY,PEDRO IVO,1923,0030,0020,0,63,BOA VISTA VILA
0063.0030.012A,126207000,Terreno,COUNTRY,PEDRO IVO,1975,0030,012A,0,63,BOA VISTA VILA
0063.028A.0001,126192500,Terreno,COUNTRY,LONDRINA,2168,028A,0001,0,63,BOA VISTA VILA
0063.028A.0002,126192600,Terreno,COUNTRY,LONDRINA,2152,028A,0002,0,63,BOA VISTA VILA
0063.028A.0003,126192700,Terreno,COUNTRY,LONDRINA,2138,028A,0003,0,63,BOA VISTA VILA
0063.028A.0004,126192800,Terreno,COUNTRY,LONDRINA,2122,028A,0004,0,63,BOA VISTA VILA
0063.028A.0005,126192900,Terreno,COUNTRY,LONDRINA,2106,028A,0005,0,63,BOA VISTA VILA
0063.028A.0007,126193100,Terreno,COUNTRY,LONDRINA,2076,028A,0007,0,63,BOA VISTA VILA
0063.028A.0008,126193200,Terreno,COUNTRY,LONDRINA,2060,028A,0008,0,63,BOA VISTA VILA
0063.028A.0009,126193300,Terreno,COUNTRY,LONDRINA,2046,028A,0009,0,63,BOA VISTA VILA
0063.028A.0010,126193400,Terreno,COUNTRY,LONDRINA,2030,028A,0010,0,63,BOA VISTA VILA
0063.028A.0011,126193500,Terreno,COUNTRY,LONDRINA,2016,028A,0011,0,63,BOA VISTA VILA
0063.028A.0012,126193600,Terreno,COUNTRY,LONDRINA,2000,028A,0012,0,63,BOA VISTA VILA
0063.028A.0013,126193700,Terreno,COUNTRY,LONDRINA,1986,028A,0013,0,63,BOA VISTA VILA
0063.028A.0014,126193800,Terreno,COUNTRY,LONDRINA,1964,028A,0014,0,63,BOA VISTA VILA
0063.028B.0003,126194400,Terreno,CENTRO LOTEAMENTO,LONDRINA,2131,028B,0003,0,63,BOA VISTA VILA
0063.028B.0004,126194800,Terreno,CENTRO LOTEAMENTO,LONDRINA,2115,028B,0004,0,63,BOA VISTA VILA
0063.RES2.0001,126226000,Terreno,COUNTRY,PARA,1787,RES2,0001,0,63,BOA VISTA VILA
0064.0001.0013,126239000,Terreno,PARQUE SÃO PAULO,CUIABA,2307,0001,0013,0,64,SAO VICENTE VILA
0064.0001.0018,126244000,Terreno,PARQUE SÃO PAULO,SOUZA NAVES,2463,0001,0018,0,64,SAO VICENTE VILA
0064.0002.0004,126256000,Terreno,PARQUE SÃO PAULO,SERGIO DJALMA DE HOLLANDA,1214,0002,0004,0,64,SAO VICENTE VILA
0064.0002.0009,126261000,Terreno,PARQUE SÃO PAULO,CUIABA,2445,0002,0009,0,64,SAO VICENTE VILA
0064.0002.0012,126264000,Terreno,PARQUE SÃO PAULO,CUIABA,2409,0002,0012,0,64,SAO VICENTE VILA
0064.0004.0012,126285000,Terreno,PARQUE SÃO PAULO,HYEDA BAGGIO MAYER,1498,0004,0012,0,64,SAO VICENTE VILA
0064.0004.0019,126290400,Terreno,PARQUE SÃO PAULO,CARLOS DE CARVALHO,2296,0004,0019,0,64,SAO VICENTE VILA
0064.0004.0020,126290500,Terreno,PARQUE SÃO PAULO,CARLOS DE CARVALHO,2310,0004,0020,0,64,SAO VICENTE VILA
0064.0004.0021,126290600,Terreno,PARQUE SÃO PAULO,CASSIANO JORGE FERNANDES,1363,0004,0021,0,64,SAO VICENTE VILA
0064.0005.0010,126302001,Terreno,PARQUE SÃO PAULO,HYEDA BAGGIO MAYER,1471,0005,0010,0,64,SAO VICENTE VILA
0064.0006.0014,126319000,Terreno,NEVA,CASSIANO JORGE FERNANDES,1450,0006,0014,0,64,SAO VICENTE VILA
0064.0011.0003,126356400,Terreno,PARQUE SÃO PAULO,7 DE SETEMBRO - CASCAVEL,1425,0011,0003,0,64,SAO VICENTE VILA
0064.0012.0005,126356850,Terreno,NEVA,CASSIANO JORGE FERNANDES,1613,0012,0005,0,64,SAO VICENTE VILA
0065.000P.0001,126779000,Terreno,CATARATAS,MILHO, DO,0,000P,0001,0,65,CATARATAS JARDIM
0065.0016.0003,126359000,Terreno,CATARATAS,369 BR,93,0016,0003,0,65,CATARATAS JARDIM
0065.0016.0004,126360000,Terreno,CATARATAS,369 BR,81,0016,0004,0,65,CATARATAS JARDIM
0065.0016.0006,126362000,Terreno,CATARATAS,369 BR,57,0016,0006,0,65,CATARATAS JARDIM
0065.0016.0008,126364000,Terreno,CATARATAS,369 BR,33,0016,0008,0,65,CATARATAS JARDIM
0065.0016.0015,3002184103,Terreno,CATARATAS,FRANCISCO IGNACIO FERNANDES,411,0016,0015,0,65,CATARATAS JARDIM
0065.0018.0006,126397000,Terreno,CATARATAS,CARLOS CAVALCANTI,558,0018,0006,0,65,CATARATAS JARDIM
0065.0019.008B,3002169171,Terreno,CATARATAS,CINIRA RODRIGUES DOS SANTOS,144,0019,008B,0,65,CATARATAS JARDIM
0065.0022.0003,126463000,Terreno,CATARATAS,GENIPRO MENDES DE QUEIROZ,534,0022,0003,0,65,CATARATAS JARDIM
0065.0022.0020,126480000,Terreno,CATARATAS,ESTANISLAU CHERVINSKI,509,0022,0020,0,65,CATARATAS JARDIM
0065.0025.0002,126503000,Terreno,CATARATAS,BRASILIA - CASCAVEL,362,0025,0002,0,65,CATARATAS JARDIM
0065.0025.0015,126516000,Terreno,CATARATAS,LEAO IANKOSKI,419,0025,0015,0,65,CATARATAS JARDIM
0065.0025.0018,126519000,Terreno,CATARATAS,LEAO IANKOSKI,381,0025,0018,0,65,CATARATAS JARDIM
0065.0025.0019,126520000,Terreno,CATARATAS,LEAO IANKOSKI,369,0025,0019,0,65,CATARATAS JARDIM
0065.0025.0020,126521000,Terreno,CATARATAS,LEAO IANKOSKI,357,0025,0020,0,65,CATARATAS JARDIM
0065.0027.0002,126539000,Terreno,CATARATAS,CARLOS CAVALCANTI,312,0027,0002,0,65,CATARATAS JARDIM
0065.0028.0004,126557000,Terreno,CATARATAS,FRANCISCO IGNACIO FERNANDES,256,0028,0004,0,65,CATARATAS JARDIM
0065.0028.0016,126570001,Terreno,CATARATAS,CARLOS CAVALCANTI,341,0028,0016,0,65,CATARATAS JARDIM
0065.0028.001B,126554500,Terreno,CATARATAS,ACELINO DE ALMEIDA,165,0028,001B,0,65,CATARATAS JARDIM
0065.0029.0006,126580000,Terreno,CATARATAS,369 BR,189,0029,0006,0,65,CATARATAS JARDIM
0065.0029.0014,126588000,Terreno,CATARATAS,FRANCISCO IGNACIO FERNANDES,259,0029,0014,0,65,CATARATAS JARDIM
0065.0031.0011,126615000,Terreno,CATARATAS,CARLOS CAVALCANTI,237,0031,0011,0,65,CATARATAS JARDIM
0065.0031.0015,126619000,Terreno,CATARATAS,CARLOS CAVALCANTI,183,0031,0015,0,65,CATARATAS JARDIM
0065.0031.0017,126621000,Terreno,CATARATAS,CARLOS CAVALCANTI,151,0031,0017,0,65,CATARATAS JARDIM
0065.0031.0018,126622000,Terreno,CATARATAS,ALBA VIEIRA,139,0031,0018,0,65,CATARATAS JARDIM
0065.0036.0014,126697000,Terreno,CATARATAS,ESTANISLAU CHERVINSKI,285,0036,0014,0,65,CATARATAS JARDIM
0065.0036.0015,126698000,Terreno,CATARATAS,ESTANISLAU CHERVINSKI,273,0036,0015,0,65,CATARATAS JARDIM
0065.0037.0001,126704000,Terreno,CATARATAS,ALBA VIEIRA,480,0037,0001,0,65,CATARATAS JARDIM
0065.0038.0002,126705500,Terreno,CATARATAS,ALBA VIEIRA,414,0038,0002,0,65,CATARATAS JARDIM
0065.0038.0003,126705800,Terreno,CATARATAS,ALBA VIEIRA,440,0038,0003,0,65,CATARATAS JARDIM
0065.0041.0004,126718000,Terreno,CATARATAS,ALBA VIEIRA,112,0041,0004,0,65,CATARATAS JARDIM
0065.0041.0005,126719000,Terreno,CATARATAS,ALBA VIEIRA,124,0041,0005,0,65,CATARATAS JARDIM
0065.0041.0006,126720000,Terreno,CATARATAS,ALBA VIEIRA,140,0041,0006,0,65,CATARATAS JARDIM
0065.0041.0007,126721000,Terreno,CATARATAS,CARLOS CAVALCANTI,69,0041,0007,0,65,CATARATAS JARDIM
0065.0042.0008,126729000,Terreno,CATARATAS,DO PINHAO,407,0042,0008,0,65,CATARATAS JARDIM
0065.0043.0010,126732500,Terreno,CATARATAS,ESTANISLAU CHERVINSKI,254,0043,0010,0,65,CATARATAS JARDIM
0065.0043.0014,126732700,Terreno,CATARATAS,DO PINHAO,239,0043,0014,0,65,CATARATAS JARDIM
0065.0043.0017,126732850,Terreno,CATARATAS,DO PINHAO,275,0043,0017,0,65,CATARATAS JARDIM
0065.0044.0001,126733000,Terreno,CATARATAS,ACELINO DE ALMEIDA,915,0044,0001,0,65,CATARATAS JARDIM
0065.0044.0008,126740000,Terreno,CATARATAS,DO SOJA,405,0044,0008,0,65,CATARATAS JARDIM
0065.0044.0010,126742000,Terreno,CATARATAS,DO PINHAO,406,0044,0010,0,65,CATARATAS JARDIM
0065.0045.0002,126744000,Terreno,CATARATAS,DO SOJA,313,0045,0002,0,65,CATARATAS JARDIM
0065.0045.0006,126748000,Terreno,CATARATAS,DO SOJA,265,0045,0006,0,65,CATARATAS JARDIM
0065.0046.0008,126765000,Terreno,CATARATAS,DO CAFE,403,0046,0008,0,65,CATARATAS JARDIM
0065.0046.0010,126767000,Terreno,CATARATAS,DO SOJA,404,0046,0010,0,65,CATARATAS JARDIM
0065.0047.0008,126775000,Terreno,CATARATAS,DO SOJA,286,0047,0008,0,65,CATARATAS JARDIM
0065.0049.0003,126784000,Terreno,CATARATAS,ACELINO DE ALMEIDA,1082,0049,0003,0,65,CATARATAS JARDIM
0065.0049.0006,126787000,Terreno,CATARATAS,DO CAFE,308,0049,0006,0,65,CATARATAS JARDIM
0065.0050.00UP,126789000,Terreno,CATARATAS,DO FEIJAO,401,0050,00UP,0,65,CATARATAS JARDIM
0065.0051.001B,126790000,Terreno,CATARATAS,ACELINO DE ALMEIDA,1208,0051,001B,0,65,CATARATAS JARDIM
0065.0051.001C,126790300,Terreno,CATARATAS,ACELINO DE ALMEIDA,1198,0051,001C,0,65,CATARATAS JARDIM
0065.0051.001D,126790600,Terreno,CATARATAS,ACELINO DE ALMEIDA,1188,0051,001D,0,65,CATARATAS JARDIM
0065.0051.001E,126790800,Terreno,CATARATAS,ACELINO DE ALMEIDA,1178,0051,001E,0,65,CATARATAS JARDIM
0065.0051.001F,126791000,Terreno,CATARATAS,ACELINO DE ALMEIDA,1168,0051,001F,0,65,CATARATAS JARDIM
0065.0051.001G,126791500,Terreno,CATARATAS,ACELINO DE ALMEIDA,1158,0051,001G,0,65,CATARATAS JARDIM
0065.0051.001H,126792000,Terreno,CATARATAS,DO TRIGO,320,0051,001H,0,65,CATARATAS JARDIM
0065.0051.001I,126792400,Terreno,CATARATAS,DO TRIGO,310,0051,001I,0,65,CATARATAS JARDIM
0065.0051.001J,126792800,Terreno,CATARATAS,DO TRIGO,300,0051,001J,0,65,CATARATAS JARDIM
0066.0001.0018,126810000,Terreno,UNIVERSITÁRIO,LAJES,822,0001,0018,0,66,SANTA CATARINA JD
0066.0001.0019,126811000,Terreno,UNIVERSITÁRIO,RIO DA PAZ,935,0001,0019,0,66,SANTA CATARINA JD
0066.0001.0021,126813000,Terreno,UNIVERSITÁRIO,RIO DA PAZ,909,0001,0021,0,66,SANTA CATARINA JD
0066.0002.0019,126840000,Terreno,UNIVERSITÁRIO,VIDEIRA,163,0002,0019,0,66,SANTA CATARINA JD
0066.0003.0002,126849000,Terreno,UNIVERSITÁRIO,CHAPECO,671,0003,0002,0,66,SANTA CATARINA JD
0066.0005.0014,126906000,Terreno,UNIVERSITÁRIO,BLUMENAU,121,0005,0014,0,66,SANTA CATARINA JD
0066.0005.0018,126910000,Terreno,UNIVERSITÁRIO,BLUMENAU,73,0005,0018,0,66,SANTA CATARINA JD
0066.0006.0015,126915500,Terreno,UNIVERSITÁRIO,ITAJAI,40,0006,0015,0,66,SANTA CATARINA JD
0066.0009.0004,126955000,Terreno,UNIVERSITÁRIO,LAJES,517,0009,0004,0,66,SANTA CATARINA JD
0066.0009.0005,126956000,Terreno,UNIVERSITÁRIO,BLUMENAU,196,0009,0005,0,66,SANTA CATARINA JD
0066.0010.0009,126982000,Terreno,UNIVERSITÁRIO,JOINVILLE,260,0010,0009,0,66,SANTA CATARINA JD
0066.0011.0012,127010000,Terreno,UNIVERSITÁRIO,MAFRA,302,0011,0012,0,66,SANTA CATARINA JD
0066.0011.0018,127016000,Terreno,UNIVERSITÁRIO,PORTO UNIAO,706,0011,0018,0,66,SANTA CATARINA JD
0066.0012.0002,127030000,Terreno,UNIVERSITÁRIO,LAJES,811,0012,0002,0,66,SANTA CATARINA JD
0066.0012.0003,127031000,Terreno,UNIVERSITÁRIO,LAJES,785,0012,0003,0,66,SANTA CATARINA JD
0066.0012.0004,127032000,Terreno,UNIVERSITÁRIO,LAJES,769,0012,0004,0,66,SANTA CATARINA JD
0066.0012.0010,127038000,Terreno,UNIVERSITÁRIO,VIDEIRA,306,0012,0010,0,66,SANTA CATARINA JD
0066.0012.0021,127049000,Terreno,UNIVERSITÁRIO,RIO DA PAZ,1151,0012,0021,0,66,SANTA CATARINA JD
0066.0012.0026,127054000,Terreno,UNIVERSITÁRIO,RIO DA PAZ,1091,0012,0026,0,66,SANTA CATARINA JD
0066.0012.0028,127056000,Terreno,SANTA FELICIDADE,RIO DA PAZ,1067,0012,0028,0,66,SANTA CATARINA JD
0066.0012.0029,127057000,Terreno,UNIVERSITÁRIO,RIO DA PAZ,1055,0012,0029,0,66,SANTA CATARINA JD
0066.0012.0031,127059000,Terreno,UNIVERSITÁRIO,RIO DA PAZ,1031,0012,0031,0,66,SANTA CATARINA JD
0066.0UTP.0UTP,127029900,Terreno,UNIVERSITÁRIO,RIO DA PAZ,1015,0UTP,0UTP,0,66,SANTA CATARINA JD
0067.0002.0005,127209000,Terreno,COUNTRY,JURACY ANTONIO CAPRA,265,0002,0005,0,67,PINHEIROS JARDIM
0067.0003.0002,127219000,Terreno,SÃO CRISTÓVÃO,13 DE MAIO,2512,0003,0002,0,67,PINHEIROS JARDIM
0067.0003.0005,127222000,Terreno,COUNTRY,JURACY ANTONIO CAPRA,401,0003,0005,0,67,PINHEIROS JARDIM
0067.0003.0007,127224000,Terreno,COUNTRY,JURACY ANTONIO CAPRA,377,0003,0007,0,67,PINHEIROS JARDIM
0067.0004.0006,127236000,Terreno,COUNTRY,13 DE MAIO,2644,0004,0006,0,67,PINHEIROS JARDIM
0067.0004.0007,127237000,Terreno,COUNTRY,13 DE MAIO,2656,0004,0007,0,67,PINHEIROS JARDIM
0067.0004.0023,127253000,Terreno,COUNTRY,JURACY ANTONIO CAPRA,366,0004,0023,0,67,PINHEIROS JARDIM
0067.0005.0014,127271000,Terreno,COUNTRY,SIQUEIRA CAMPOS,2353,0005,0014,0,67,PINHEIROS JARDIM
0067.0006.0003,127286000,Terreno,COUNTRY,SIQUEIRA CAMPOS,2298,0006,0003,0,67,PINHEIROS JARDIM
0067.0006.0006,127289000,Terreno,COUNTRY,JURACY ANTONIO CAPRA,124,0006,0006,0,67,PINHEIROS JARDIM
0067.0006.0007,127290000,Terreno,COUNTRY,JURACY ANTONIO CAPRA,112,0006,0007,0,67,PINHEIROS JARDIM
0067.0006.0009,127292000,Terreno,COUNTRY,JURACY ANTONIO CAPRA,80,0006,0009,0,67,PINHEIROS JARDIM
0067.0006.0010,127293000,Terreno,COUNTRY,JURACY ANTONIO CAPRA,60,0006,0010,0,67,PINHEIROS JARDIM
0067.0007.004A,127300000,Terreno,CANADÁ,DIMAS PIRES BASTOS,853,0007,004A,0,67,PINHEIROS JARDIM
0067.0007.005A,127301000,Terreno,CANADÁ,DIMAS PIRES BASTOS,809,0007,005A,0,67,PINHEIROS JARDIM
0067.0008.0002,127303000,Terreno,CANADÁ,SIQUEIRA CAMPOS,2489,0008,0002,0,67,PINHEIROS JARDIM
0067.000B.0001,127187000,Terreno,SÃO CRISTÓVÃO,ALOIS BARTNIK,412,000B,0001,0,67,PINHEIROS JARDIM
0067.000C.0001,127188000,Terreno,CANADÁ,TIRADENTES - CASCAVEL,2855,000C,0001,0,67,PINHEIROS JARDIM
0067.000D.0001,127189000,Terreno,CANADÁ,DIMAS PIRES BASTOS,0,000D,0001,0,67,PINHEIROS JARDIM
0067.000E.0001,127190000,Terreno,CANADÁ,DIMAS PIRES BASTOS,769,000E,0001,0,67,PINHEIROS JARDIM
0067.000F.0001,127191000,Terreno,COUNTRY,IVAN SERPA,771,000F,0001,0,67,PINHEIROS JARDIM
0067.0010.0001,127060000,Terreno,CANADÁ,13 DE MAIO,2836,0010,0001,0,67,PINHEIROS JARDIM
0067.0010.0002,127061000,Terreno,CANADÁ,13 DE MAIO,2852,0010,0002,0,67,PINHEIROS JARDIM
0067.0010.0003,127062000,Terreno,CANADÁ,13 DE MAIO,2866,0010,0003,0,67,PINHEIROS JARDIM
0067.0010.0005,127064000,Terreno,CANADÁ,REDE ELETRICIDADE,613,0010,0005,0,67,PINHEIROS JARDIM
0067.0010.0006,127065000,Terreno,CANADÁ,DIMAS PIRES BASTOS,862,0010,0006,0,67,PINHEIROS JARDIM
0067.0010.0007,127066000,Terreno,CANADÁ,DIMAS PIRES BASTOS,850,0010,0007,0,67,PINHEIROS JARDIM
0067.0010.0008,127067000,Terreno,CANADÁ,DIMAS PIRES BASTOS,836,0010,0008,0,67,PINHEIROS JARDIM
0067.0010.0009,127068000,Terreno,CANADÁ,DIMAS PIRES BASTOS,824,0010,0009,0,67,PINHEIROS JARDIM
0067.0011.0010,127078000,Terreno,CANADÁ,BARAO DO RIO BRANCO,1937,0011,0010,0,67,PINHEIROS JARDIM
0067.0012.0011,127092000,Terreno,SÃO CRISTÓVÃO,FRANCISCO VAZ DE LIMA,255,0012,0011,0,67,PINHEIROS JARDIM
0067.0012.0016,127097000,Terreno,SÃO CRISTÓVÃO,FRANCISCO VAZ DE LIMA,189,0012,0016,0,67,PINHEIROS JARDIM
0067.0013.0014,127111000,Terreno,SÃO CRISTÓVÃO,AMELIA MELO GOMES,215,0013,0014,0,67,PINHEIROS JARDIM
0067.0014.0014,127127000,Terreno,SÃO CRISTÓVÃO,ALOIS BARTNIK,425,0014,0014,0,67,PINHEIROS JARDIM
0067.0014.0015,127128000,Terreno,SÃO CRISTÓVÃO,ALOIS BARTNIK,411,0014,0015,0,67,PINHEIROS JARDIM
0067.0014.002A,127115000,Terreno,SÃO CRISTÓVÃO,AMELIA MELO GOMES,174,0014,002A,0,67,PINHEIROS JARDIM
0068.501A.0027,127385000,Terreno,NEVA,VITORIA,2225,501A,0027,0,68,SANTA MARIA LOTEAM.
0068.501B.0003,127311000,Terreno,NEVA,PRESIDENTE TANCREDO NEVES,1417,501B,0003,0,68,SANTA MARIA LOTEAM.
0068.501B.0004,127312000,Terreno,NEVA,PRESIDENTE TANCREDO NEVES,1395,501B,0004,0,68,SANTA MARIA LOTEAM.
0068.501B.005A,127313000,Terreno,NEVA,PRESIDENTE TANCREDO NEVES,1375,501B,005A,0,68,SANTA MARIA LOTEAM.
0068.501B.0069,127338000,Terreno,NEVA,CUIABA,4080,501B,0069,0,68,SANTA MARIA LOTEAM.
0069.0002.009A,127423300,Terreno,PARQUE SÃO PAULO,JOAO FAZIO,158,0002,009A,0,69,SAO PAULO PARQUE
0069.0003.0001,127429000,Terreno,PARQUE SÃO PAULO,CARLOS GOMES,2019,0003,0001,0,69,SAO PAULO PARQUE
0069.0003.0007,127435000,Terreno,PARQUE SÃO PAULO,CARLOS GOMES,1943,0003,0007,0,69,SAO PAULO PARQUE
0069.0003.0008,127436000,Terreno,PARQUE SÃO PAULO,CARLOS GOMES,1931,0003,0008,0,69,SAO PAULO PARQUE
0069.0003.0027,127454000,Terreno,PARQUE SÃO PAULO,JOAQUIM TAVORA,1992,0003,0027,0,69,SAO PAULO PARQUE
0069.0006.0018,127537000,Terreno,PARQUE SÃO PAULO,WENCESLAU BRAZ,492,0006,0018,0,69,SAO PAULO PARQUE
0069.0006.032B,127551500,Terreno,PARQUE SÃO PAULO,JOAQUIM TAVORA,1470,0006,032B,0,69,SAO PAULO PARQUE
0069.0009.0005,127599000,Terreno,PARQUE SÃO PAULO,PADRE ANCHIETA,678,0009,0005,0,69,SAO PAULO PARQUE
0069.0009.0007,127601000,Terreno,PARQUE SÃO PAULO,PADRE ANCHIETA,702,0009,0007,0,69,SAO PAULO PARQUE
0069.0009.0008,127602000,Terreno,PARQUE SÃO PAULO,REGENTE FEIJO,461,0009,0008,0,69,SAO PAULO PARQUE
0069.0009.0018,127612000,Terreno,PARQUE SÃO PAULO,JOAQUIM TAVORA,1206,0009,0018,0,69,SAO PAULO PARQUE
0069.000A.0004,128867000,Terreno,PARQUE SÃO PAULO,PADRE ANCHIETA,1498,000A,0004,0,69,SAO PAULO PARQUE
